state,year,month,handgun_incidents,shotgun_incidents,rifle_incidents,firearm_incidents,knife_incidents,other_weapon_incidents,sibling_incidents,spouse_incidents,parent_incidents,child_incidents,dating_incidents,other_relations_incidents,accidental_incidents,intentional_incidents,total_incidents
Vermont,2005,December,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2006,January,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
Vermont,2006,February,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2006,March,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2006,April,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Vermont,2006,May,0,0,0,0,1,1,0,0,0,0,0,2,0,2,2
Vermont,2006,June,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2006,July,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
Vermont,2006,August,3,0,0,0,0,1,0,0,0,1,0,3,0,4,4
Vermont,2006,September,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
Vermont,2006,October,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2
Vermont,2006,November,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Vermont,2006,December,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Vermont,2007,January,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
Vermont,2007,February,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2007,March,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Vermont,2007,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2007,May,0,0,1,1,0,0,0,1,1,0,0,0,0,2,2
Vermont,2007,June,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2
Vermont,2007,July,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2007,August,1,0,0,0,0,1,0,0,0,1,0,1,0,2,2
Vermont,2007,September,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2007,October,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
Vermont,2007,November,1,0,1,0,1,0,0,0,0,0,1,2,0,3,3
Vermont,2007,December,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
Vermont,2008,January,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2008,February,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Vermont,2008,March,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2008,April,1,0,0,0,0,2,0,1,0,2,0,0,0,3,3
Vermont,2008,May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2008,June,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2
Vermont,2008,July,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
Vermont,2008,August,2,0,1,1,0,1,0,0,1,0,2,2,0,5,5
Vermont,2008,September,0,0,1,0,0,2,0,0,1,1,0,1,0,3,3
Vermont,2008,October,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
Vermont,2008,November,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
Vermont,2008,December,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2009,January,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2009,February,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2009,March,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2009,April,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
Vermont,2009,May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2009,June,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
Vermont,2009,July,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
Vermont,2009,August,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2009,September,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2009,October,0,0,0,0,1,2,0,0,0,1,0,2,0,3,3
Vermont,2009,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2009,December,0,0,0,0,1,1,0,1,0,0,0,1,0,2,2
Vermont,2010,January,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2010,February,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2010,March,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
Vermont,2010,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2010,May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2010,June,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
Vermont,2010,July,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2010,August,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
Vermont,2010,September,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2
Vermont,2010,October,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
Vermont,2010,November,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
Vermont,2010,December,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2011,January,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2011,February,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2011,March,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2011,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2011,May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2011,June,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2
Vermont,2011,July,1,0,0,0,1,0,0,0,0,0,1,1,0,2,2
Vermont,2011,August,1,0,0,0,1,0,0,0,0,0,0,2,0,2,2
Vermont,2011,September,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2011,October,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Vermont,2011,November,0,0,0,2,0,1,0,0,0,0,0,3,0,3,3
Vermont,2011,December,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
Vermont,2012,January,0,0,0,0,2,1,0,0,0,0,0,3,0,3,3
Vermont,2012,February,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2012,March,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
Vermont,2012,April,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Vermont,2012,May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2012,June,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
Vermont,2012,July,0,0,0,0,0,2,0,0,1,0,0,1,0,2,2
Vermont,2012,August,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2012,September,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2012,October,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
Vermont,2012,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2012,December,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Vermont,2013,January,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
Vermont,2013,February,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2013,March,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2013,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2013,May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2013,June,1,0,1,1,0,0,0,0,0,0,0,3,0,3,3
Vermont,2013,July,0,1,0,0,0,2,0,1,0,0,1,1,0,3,3
Vermont,2013,August,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
Vermont,2013,September,1,0,0,0,0,1,0,0,0,0,0,2,0,2,2
Vermont,2013,October,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2013,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2013,December,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
Vermont,2014,January,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2014,February,0,0,2,0,1,1,0,0,0,0,1,3,0,4,4
Vermont,2014,March,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2014,April,0,0,0,1,0,1,0,1,0,0,0,1,0,2,2
Vermont,2014,May,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Vermont,2014,June,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2014,July,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
Vermont,2014,August,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
Vermont,2014,September,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2014,October,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,2014,November,2,0,0,0,0,0,0,0,0,0,2,0,0,2,2
Vermont,2014,December,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,1980,January,10,0,3,1,2,7,1,4,0,0,3,15,1,22,23
Washington,1980,February,3,0,1,0,3,4,0,1,0,0,0,10,0,11,11
Washington,1980,March,5,0,0,0,8,5,0,1,0,0,1,16,0,18,18
Washington,1980,April,5,0,0,0,4,7,0,1,0,0,1,14,0,16,16
Washington,1980,May,5,2,3,0,8,2,0,2,1,1,3,13,0,20,20
Washington,1980,June,7,3,0,0,3,13,0,3,0,0,0,23,0,26,26
Washington,1980,July,13,1,1,2,3,4,0,1,0,0,0,23,0,24,24
Washington,1980,August,4,0,0,3,4,9,0,2,0,1,0,17,1,19,20
Washington,1980,September,7,0,0,2,3,2,1,0,0,0,2,11,0,14,14
Washington,1980,October,2,2,5,0,3,7,0,2,1,1,0,15,0,19,19
Washington,1980,November,3,1,0,1,4,6,0,1,0,0,1,13,0,15,15
Washington,1980,December,9,0,2,1,1,3,0,4,1,0,0,11,0,16,16
Washington,1981,January,11,1,3,0,1,3,0,1,1,2,0,15,0,19,19
Washington,1981,February,5,2,1,0,7,2,1,1,0,0,1,14,0,17,17
Washington,1981,March,10,3,1,0,5,9,1,3,1,1,1,21,0,28,28
Washington,1981,April,8,1,0,1,5,5,0,1,0,0,1,18,0,20,20
Washington,1981,May,5,1,0,0,8,9,0,1,0,1,0,21,0,23,23
Washington,1981,June,6,1,0,0,5,5,1,1,0,0,0,15,0,17,17
Washington,1981,July,1,0,0,0,6,4,0,2,1,0,0,8,0,11,11
Washington,1981,August,5,1,0,0,5,5,0,2,0,0,0,14,0,16,16
Washington,1981,September,6,0,2,0,2,5,0,2,2,1,0,10,1,14,15
Washington,1981,October,8,0,2,0,4,4,1,3,1,1,1,11,0,18,18
Washington,1981,November,4,1,1,1,1,2,0,0,0,0,1,9,0,10,10
Washington,1981,December,4,0,1,1,3,5,0,1,0,0,1,12,0,14,14
Washington,1982,January,8,1,3,0,0,5,0,0,0,0,1,16,0,17,17
Washington,1982,February,4,1,0,0,2,7,0,0,0,0,1,13,0,14,14
Washington,1982,March,2,1,2,0,2,6,1,1,0,0,0,11,1,12,13
Washington,1982,April,6,0,0,0,7,4,0,3,0,0,1,13,0,17,17
Washington,1982,May,4,2,3,0,3,4,0,3,1,0,0,12,0,16,16
Washington,1982,June,4,5,2,0,7,2,0,3,1,0,1,15,0,20,20
Washington,1982,July,7,0,1,0,2,7,2,2,0,0,3,10,1,16,17
Washington,1982,August,9,0,2,0,3,6,0,2,0,0,0,18,1,19,20
Washington,1982,September,4,1,2,0,5,4,0,1,0,0,0,15,1,15,16
Washington,1982,October,4,0,2,0,5,3,0,1,0,1,1,11,0,14,14
Washington,1982,November,0,0,2,0,6,5,0,2,0,2,1,8,0,13,13
Washington,1982,December,3,1,0,2,4,5,0,0,0,1,0,14,0,15,15
Washington,1983,January,5,0,0,0,0,4,0,1,0,0,1,7,0,9,9
Washington,1983,February,18,0,5,0,3,6,0,0,1,0,0,31,0,32,32
Washington,1983,March,9,0,3,1,1,4,0,2,0,2,1,13,0,18,18
Washington,1983,April,4,0,0,0,3,6,0,2,2,1,0,8,0,13,13
Washington,1983,May,6,0,1,0,5,5,0,2,0,0,2,13,0,17,17
Washington,1983,June,2,0,1,1,0,7,0,0,1,1,0,9,0,11,11
Washington,1983,July,8,2,4,2,2,2,1,5,0,1,0,13,1,19,20
Washington,1983,August,4,0,3,4,3,7,0,5,0,0,0,16,1,20,21
Washington,1983,September,6,2,2,0,2,5,0,3,1,0,0,13,1,16,17
Washington,1983,October,8,2,0,0,5,9,1,0,0,0,0,23,0,24,24
Washington,1983,November,8,0,2,1,3,5,0,0,1,0,0,18,1,18,19
Washington,1983,December,10,2,1,2,5,5,0,1,0,2,1,21,1,24,25
Washington,1984,January,14,0,1,0,5,1,0,0,0,4,1,16,0,21,21
Washington,1984,February,5,0,4,1,2,5,0,4,0,0,0,13,2,15,17
Washington,1984,March,7,1,1,0,3,8,0,1,0,0,0,19,0,20,20
Washington,1984,April,10,0,0,3,4,12,1,1,0,0,1,26,4,25,29
Washington,1984,May,5,0,1,1,3,4,0,0,0,0,1,13,0,14,14
Washington,1984,June,4,1,0,0,4,3,0,0,0,0,0,12,0,12,12
Washington,1984,July,7,1,2,1,5,9,0,3,0,1,2,19,2,23,25
Washington,1984,August,8,1,0,0,5,6,0,1,0,0,0,19,0,20,20
Washington,1984,September,2,0,2,0,2,5,0,2,0,1,0,8,0,11,11
Washington,1984,October,4,1,2,0,3,5,0,0,0,0,2,13,0,15,15
Washington,1984,November,8,1,1,0,3,8,0,5,0,0,0,16,0,21,21
Washington,1984,December,7,1,0,0,2,1,1,2,0,0,1,7,0,11,11
Washington,1985,January,10,2,0,0,2,3,0,2,0,0,0,15,0,17,17
Washington,1985,February,6,0,2,0,5,4,0,2,2,0,0,13,0,17,17
Washington,1985,March,6,1,2,0,5,11,0,3,0,1,1,20,0,25,25
Washington,1985,April,12,1,1,1,3,0,0,1,0,2,0,15,1,17,18
Washington,1985,May,5,1,0,0,2,5,0,1,0,2,0,10,0,13,13
Washington,1985,June,2,1,3,0,7,1,0,1,0,0,0,13,0,14,14
Washington,1985,July,10,3,3,0,4,4,0,3,1,3,1,16,0,24,24
Washington,1985,August,8,0,3,0,8,3,0,3,1,0,0,18,0,22,22
Washington,1985,September,9,1,3,2,5,3,0,1,2,0,1,19,0,23,23
Washington,1985,October,13,1,0,1,2,5,0,3,0,1,1,17,0,22,22
Washington,1985,November,6,1,2,1,5,3,0,1,0,0,2,15,0,18,18
Washington,1985,December,5,4,0,0,6,6,0,2,0,1,2,16,0,21,21
Washington,1986,January,2,6,1,0,6,8,0,4,0,1,1,17,0,23,23
Washington,1986,February,5,2,0,0,7,7,0,2,0,0,0,19,0,21,21
Washington,1986,March,9,0,1,0,5,7,1,2,0,0,1,18,0,22,22
Washington,1986,April,8,1,1,0,7,5,0,1,1,1,1,18,1,21,22
Washington,1986,May,5,1,0,0,3,5,0,3,0,1,2,8,0,14,14
Washington,1986,June,4,1,0,1,2,4,0,1,0,0,0,11,0,12,12
Washington,1986,July,7,0,1,0,3,10,0,2,0,1,0,18,0,21,21
Washington,1986,August,8,0,2,0,7,12,0,4,0,0,4,21,1,28,29
Washington,1986,September,6,1,3,0,1,7,0,2,0,2,0,14,1,17,18
Washington,1986,October,8,2,0,0,0,5,0,2,0,1,0,12,0,15,15
Washington,1986,November,7,1,1,0,0,4,0,1,0,1,0,11,0,13,13
Washington,1986,December,1,2,1,1,3,7,0,2,1,1,0,11,0,15,15
Washington,1987,January,9,0,2,0,3,4,3,3,0,2,1,9,0,18,18
Washington,1987,February,4,1,3,0,3,2,1,3,1,0,0,8,0,13,13
Washington,1987,March,8,0,0,0,3,7,0,1,0,2,1,14,0,18,18
Washington,1987,April,7,1,2,0,5,8,2,3,0,0,0,18,0,23,23
Washington,1987,May,8,0,1,0,4,5,0,1,0,0,0,17,0,18,18
Washington,1987,June,6,0,3,0,6,9,0,1,0,3,2,18,3,21,24
Washington,1987,July,16,0,3,0,9,6,2,2,0,3,0,27,0,34,34
Washington,1987,August,6,1,0,0,3,9,0,2,0,0,0,17,0,19,19
Washington,1987,September,6,0,2,0,5,11,0,0,0,0,1,23,0,24,24
Washington,1987,October,7,1,6,1,5,5,1,1,0,0,1,22,0,25,25
Washington,1987,November,8,1,2,0,3,6,0,0,1,0,0,19,0,20,20
Washington,1987,December,8,0,1,2,3,4,0,3,0,0,0,15,1,17,18
Washington,1988,January,11,0,2,0,7,8,1,2,0,3,2,20,0,28,28
Washington,1988,February,16,2,3,0,1,3,2,4,2,1,2,14,0,25,25
Washington,1988,March,11,0,0,0,3,8,0,2,0,2,3,15,1,21,22
Washington,1988,April,9,1,2,0,1,8,0,2,1,1,2,15,1,20,21
Washington,1988,May,5,0,1,0,2,8,0,2,0,0,0,14,0,16,16
Washington,1988,June,5,1,1,0,4,11,0,2,0,0,0,20,0,22,22
Washington,1988,July,6,2,1,0,5,8,0,2,0,0,1,19,1,21,22
Washington,1988,August,13,1,2,0,2,6,2,1,0,0,0,21,2,22,24
Washington,1988,September,10,1,1,0,1,5,0,2,0,1,0,15,1,17,18
Washington,1988,October,12,4,1,0,4,10,2,1,1,0,2,25,1,30,31
Washington,1988,November,14,2,1,0,5,2,0,1,2,0,2,19,1,23,24
Washington,1988,December,9,2,0,0,5,4,0,2,1,1,0,16,0,20,20
Washington,1989,January,5,2,2,0,7,1,1,0,1,0,0,15,0,17,17
Washington,1989,February,6,0,2,0,3,5,0,2,1,3,2,8,0,16,16
Washington,1989,March,7,5,1,0,4,6,0,1,0,2,1,19,1,22,23
Washington,1989,April,4,0,0,0,2,5,0,1,0,0,0,10,0,11,11
Washington,1989,May,7,0,2,0,6,4,0,2,2,1,2,12,0,19,19
Washington,1989,June,6,1,0,0,3,5,0,1,1,0,0,13,2,13,15
Washington,1989,July,7,1,1,0,3,2,0,1,1,0,0,12,0,14,14
Washington,1989,August,12,0,1,0,6,1,0,1,0,0,0,19,1,19,20
Washington,1989,September,11,2,0,1,6,4,0,2,0,0,2,20,1,23,24
Washington,1989,October,4,2,1,1,2,1,0,2,0,0,0,9,0,11,11
Washington,1989,November,10,2,3,1,3,10,0,3,1,1,1,23,0,29,29
Washington,1989,December,6,1,0,0,1,4,0,0,0,1,0,11,0,12,12
Washington,1990,January,11,0,1,0,4,2,0,1,0,1,3,13,0,18,18
Washington,1990,February,8,0,0,1,2,2,0,1,0,0,2,10,0,13,13
Washington,1990,March,5,1,2,0,4,5,0,2,0,0,2,13,0,17,17
Washington,1990,April,11,1,0,0,6,2,0,2,0,0,0,18,0,20,20
Washington,1990,May,10,4,0,1,6,3,0,0,0,0,1,23,0,24,24
Washington,1990,June,4,2,1,1,6,14,3,2,0,1,0,22,0,28,28
Washington,1990,July,12,1,1,0,6,4,0,2,0,3,0,19,0,24,24
Washington,1990,August,3,2,2,1,2,9,0,1,0,1,0,17,0,19,19
Washington,1990,September,6,2,1,0,4,4,0,2,0,0,1,14,0,17,17
Washington,1990,October,12,3,1,0,3,3,1,0,1,0,0,20,2,20,22
Washington,1990,November,10,3,4,1,3,3,2,1,0,1,1,19,0,24,24
Washington,1990,December,10,3,0,0,3,7,0,3,0,0,1,19,0,23,23
Washington,1991,January,11,2,1,0,4,8,0,1,0,0,2,23,0,26,26
Washington,1991,February,6,0,1,2,3,5,1,2,1,0,1,12,0,17,17
Washington,1991,March,5,1,0,0,6,6,0,2,1,1,2,12,0,18,18
Washington,1991,April,3,0,1,0,4,5,0,1,0,2,1,9,1,12,13
Washington,1991,May,7,1,1,1,2,1,0,0,0,0,0,13,0,13,13
Washington,1991,June,8,0,0,1,4,3,0,0,0,1,0,15,1,15,16
Washington,1991,July,12,2,1,1,3,6,1,1,0,1,0,22,1,24,25
Washington,1991,August,11,0,1,1,2,5,0,4,0,0,0,16,0,20,20
Washington,1991,September,7,0,0,0,3,12,0,0,0,2,1,19,0,22,22
Washington,1991,October,2,1,1,0,2,8,1,2,0,1,1,9,1,13,14
Washington,1991,November,4,1,2,0,1,5,0,1,0,1,0,11,0,13,13
Washington,1991,December,9,1,0,0,5,9,1,3,2,2,2,14,1,23,24
Washington,1992,January,9,1,3,1,5,4,0,4,0,4,3,12,2,21,23
Washington,1992,February,13,2,1,0,4,6,0,2,0,4,1,19,1,25,26
Washington,1992,March,8,0,2,0,4,5,0,2,0,3,1,13,1,18,19
Washington,1992,April,7,0,1,1,3,4,0,1,0,2,0,13,0,16,16
Washington,1992,May,7,1,0,1,8,4,0,2,0,0,0,19,0,21,21
Washington,1992,June,11,0,1,0,7,6,0,0,0,5,1,19,0,25,25
Washington,1992,July,12,2,0,1,4,5,0,2,1,0,1,20,1,23,24
Washington,1992,August,11,0,1,0,5,6,0,2,0,0,1,20,1,22,23
Washington,1992,September,9,0,3,0,8,6,0,1,0,0,3,22,0,26,26
Washington,1992,October,13,0,1,0,3,7,0,2,0,1,0,21,0,24,24
Washington,1992,November,8,1,0,0,4,6,0,1,0,3,2,13,1,18,19
Washington,1992,December,22,1,0,0,2,3,0,1,0,3,0,24,0,28,28
Washington,1993,January,9,0,0,1,2,3,0,0,0,0,0,15,0,15,15
Washington,1993,February,9,2,0,0,5,7,0,1,0,0,2,20,0,23,23
Washington,1993,March,12,2,2,0,6,5,0,4,0,1,0,22,1,26,27
Washington,1993,April,10,0,0,0,1,9,0,1,1,1,2,15,2,18,20
Washington,1993,May,13,0,3,0,3,6,1,1,1,0,1,21,0,25,25
Washington,1993,June,12,1,2,1,8,13,0,3,1,6,2,25,1,36,37
Washington,1993,July,17,1,0,0,6,4,1,2,0,0,1,24,0,28,28
Washington,1993,August,13,3,2,0,2,5,1,3,0,2,2,17,1,24,25
Washington,1993,September,15,0,0,0,3,4,0,2,0,0,3,17,0,22,22
Washington,1993,October,14,0,3,0,4,5,1,1,0,0,0,24,1,25,26
Washington,1993,November,9,1,2,1,4,3,1,1,1,3,0,14,1,19,20
Washington,1993,December,10,2,2,0,2,3,0,0,0,3,0,16,1,18,19
Washington,1994,January,16,0,4,0,5,3,1,2,0,1,1,23,0,28,28
Washington,1994,February,8,0,0,2,2,4,1,0,0,0,0,15,1,15,16
Washington,1994,March,10,1,1,1,4,6,0,1,2,1,0,19,1,22,23
Washington,1994,April,23,0,0,0,2,5,0,3,0,1,0,26,1,29,30
Washington,1994,May,12,1,0,0,5,4,1,0,0,0,2,19,2,20,22
Washington,1994,June,13,0,4,0,4,4,0,1,0,2,1,21,0,25,25
Washington,1994,July,13,2,1,0,2,10,2,1,0,1,1,23,0,28,28
Washington,1994,August,15,1,5,0,3,3,0,1,0,0,1,25,0,27,27
Washington,1994,September,12,1,1,3,2,9,0,1,0,3,2,22,0,28,28
Washington,1994,October,15,1,1,0,8,6,0,2,0,0,1,28,1,30,31
Washington,1994,November,13,0,5,3,2,5,0,1,1,1,0,25,0,28,28
Washington,1994,December,15,1,3,1,4,7,2,0,0,0,1,28,3,28,31
Washington,1995,January,7,0,3,0,0,3,1,1,0,0,0,11,0,13,13
Washington,1995,February,10,1,1,0,4,10,0,1,0,4,2,19,1,25,26
Washington,1995,March,11,1,1,0,4,5,1,6,0,1,2,12,1,21,22
Washington,1995,April,12,0,0,0,5,9,0,2,3,0,2,19,1,25,26
Washington,1995,May,10,1,1,0,3,6,0,1,1,0,0,19,0,21,21
Washington,1995,June,13,1,1,0,2,3,1,2,0,1,0,16,1,19,20
Washington,1995,July,9,1,3,1,1,4,1,2,0,2,2,12,1,18,19
Washington,1995,August,6,1,6,3,8,8,0,5,4,0,3,20,1,31,32
Washington,1995,September,14,2,0,0,3,6,1,1,0,0,2,21,1,24,25
Washington,1995,October,15,3,1,1,5,9,0,2,1,0,2,29,2,32,34
Washington,1995,November,12,1,4,3,3,3,1,2,0,1,2,20,2,24,26
Washington,1995,December,11,1,0,2,4,6,0,1,0,1,0,22,0,24,24
Washington,1996,January,10,2,1,1,3,7,0,2,0,0,0,22,0,24,24
Washington,1996,February,9,0,4,0,7,4,0,1,0,1,1,21,2,22,24
Washington,1996,March,12,0,2,0,4,6,0,2,0,0,1,21,0,24,24
Washington,1996,April,8,1,0,0,3,8,0,2,0,0,2,16,1,19,20
Washington,1996,May,6,0,0,0,3,3,1,1,0,0,0,10,0,12,12
Washington,1996,June,9,0,0,1,2,5,0,0,1,5,0,11,0,17,17
Washington,1996,July,8,0,0,1,6,10,0,0,0,2,2,21,1,24,25
Washington,1996,August,12,1,2,0,5,5,0,1,0,0,5,19,0,25,25
Washington,1996,September,11,4,1,0,4,5,0,2,0,1,1,21,0,25,25
Washington,1996,October,10,1,1,0,3,5,0,2,0,0,1,17,1,19,20
Washington,1996,November,8,0,0,0,2,8,0,3,2,2,0,11,0,18,18
Washington,1996,December,9,0,3,0,3,9,2,2,0,2,3,15,0,24,24
Washington,1997,January,10,5,0,0,8,6,1,1,0,1,0,26,0,29,29
Washington,1997,February,5,1,1,0,5,5,0,4,0,1,0,12,1,16,17
Washington,1997,March,12,0,1,0,0,3,1,0,0,1,1,13,0,16,16
Washington,1997,April,7,0,2,0,0,3,0,2,0,3,1,6,0,12,12
Washington,1997,May,5,1,5,1,3,5,0,2,1,0,1,16,0,20,20
Washington,1997,June,11,2,1,0,4,7,0,0,0,5,1,19,3,22,25
Washington,1997,July,11,0,1,0,2,7,0,2,0,1,0,18,1,20,21
Washington,1997,August,8,0,2,1,7,2,1,0,0,0,1,18,1,19,20
Washington,1997,September,11,2,2,1,1,5,0,1,0,1,0,20,1,21,22
Washington,1997,October,2,2,2,1,0,6,0,0,0,1,0,12,0,13,13
Washington,1997,November,9,3,1,0,2,4,0,2,0,1,1,15,1,18,19
Washington,1997,December,17,1,2,4,5,7,0,1,1,1,1,32,1,35,36
Washington,1998,January,12,2,1,1,2,4,1,1,0,1,0,19,0,22,22
Washington,1998,February,6,1,2,0,2,6,0,0,0,0,1,16,2,15,17
Washington,1998,March,4,1,1,0,5,7,0,1,0,2,0,15,1,17,18
Washington,1998,April,7,1,1,1,4,3,0,0,1,0,0,16,1,16,17
Washington,1998,May,8,0,0,0,4,3,0,1,0,1,0,13,0,15,15
Washington,1998,June,9,0,0,0,5,5,0,0,0,0,1,18,1,18,19
Washington,1998,July,14,1,0,1,5,3,2,3,0,0,2,17,0,24,24
Washington,1998,August,8,1,1,0,1,7,1,2,1,0,2,12,1,17,18
Washington,1998,September,5,0,1,0,4,5,0,0,0,0,1,14,0,15,15
Washington,1998,October,10,0,4,1,0,2,0,3,0,0,0,14,1,16,17
Washington,1998,November,9,1,0,0,2,3,1,1,0,1,0,12,0,15,15
Washington,1998,December,8,0,0,1,2,7,0,0,0,3,1,14,0,18,18
Washington,1999,January,6,0,0,1,1,5,0,1,0,0,0,12,0,13,13
Washington,1999,February,6,0,0,0,2,5,1,1,0,1,0,10,2,11,13
Washington,1999,March,8,1,0,1,8,4,1,1,0,0,1,19,0,22,22
Washington,1999,April,12,0,0,0,0,3,0,0,0,0,0,15,2,13,15
Washington,1999,May,11,0,1,1,1,5,0,0,0,0,0,19,0,19,19
Washington,1999,June,11,0,1,0,5,3,2,0,0,0,1,17,1,19,20
Washington,1999,July,8,0,1,0,0,2,0,0,0,1,1,9,0,11,11
Washington,1999,August,4,0,1,1,4,3,0,1,1,1,1,9,0,13,13
Washington,1999,September,10,0,1,1,1,4,0,1,0,1,1,14,0,17,17
Washington,1999,October,1,1,1,0,2,3,0,1,0,0,1,6,1,7,8
Washington,1999,November,6,0,0,0,1,3,0,0,1,4,0,5,0,10,10
Washington,1999,December,6,2,0,0,4,9,0,1,0,1,1,18,0,21,21
Washington,2000,January,4,3,0,0,1,7,0,0,1,1,3,10,0,15,15
Washington,2000,February,7,1,0,1,1,2,0,1,0,0,0,11,0,12,12
Washington,2000,March,3,2,1,0,4,8,0,1,1,1,1,14,1,17,18
Washington,2000,April,10,0,0,0,5,1,0,0,0,1,0,15,0,16,16
